contract_id,registry_id,customer_name,customer_inn,customer_kpp,budget_level,budget_name,extra_budget_source,purchase_method,notice_number,supplier_selection_result_date,basis_document_details,contract_date,contract_number,contract_subject,contract_price,budget_code,kosgu,kvr,ikz,supplier_name,supplier_inn,supplier_kpp,last_update_datetime,contract_execution_date
3772,3054201376124000005,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ""ГОРОД ДЕРБЕНТ"" ДЕТСКИЙ САД № 10 ""ДЮЙМОВОЧКА""""",0542013761,054201001,,,Средства бюджетных учреждений,Электронный аукцион,0803600031824000118,2024-12-16,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 16.12.2024 00:00:00",2024-12-27,0803600031824000118,"Мясо птицы охлажденное, в том числе для детского питания",268354.57,,,244,243054201376105420100100040031012244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГ""",0512008651,051201001,2025-06-27 22:47:00,2025-12-31
3773,3054201376124000006,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ""ГОРОД ДЕРБЕНТ"" ДЕТСКИЙ САД № 10 ""ДЮЙМОВОЧКА""""",0542013761,054201001,,,Средства бюджетных учреждений,Электронный аукцион,0803600031824000129,2024-12-16,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 16.12.2024 00:00:00",2024-12-27,0803600031824000129,Поставка (Масло),255000.0,,,244,243054201376105420100100030020000244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГ""",0512008651,051201001,2025-06-23 09:33:00,2025-12-25
3774,3054201376124000007,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ""ГОРОД ДЕРБЕНТ"" ДЕТСКИЙ САД № 10 ""ДЮЙМОВОЧКА""""",0542013761,054201001,,,Средства бюджетных учреждений,Электронный аукцион,0803600031824000130,2024-12-16,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 16.12.2024 00:00:00",2024-12-27,0803600031824000130,поставка продуктов питания (молоко),111693.19,,,244,243054201376105420100100030030000244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГ""",0512008651,051201001,2025-08-10 15:51:00,2025-12-25
3775,3054201515924000006,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ""ГОРОД ДЕРБЕНТ"" ДЕТСКИЙ САД №21 ""АЛЕНЬКИЙ ЦВЕТОЧЕК""",0542015159,054201001,,,Средства бюджетных учреждений,Электронный аукцион,0803600031824000138,2024-12-16,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 16.12.2024 00:00:00",2024-12-27,0803600031824000138,поставка продуктов питания (молоко),190206.0,,,244,243054201515905420100100020040000244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГ""",0512008651,051201001,2025-05-23 00:36:00,2025-12-25
3776,3054201520824000005,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР РАЗВИТИЯ РЕБЁНКА - ДЕТСКИЙ САД № 28 ""ДЕЛЬФИН""",0542015208,054201001,,,Средства бюджетных учреждений,Электронный аукцион,0803600031824000139,2024-12-16,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 16.12.2024 00:00:00",2024-12-27,0803600031824000139,Поставка продуктов питания (Масло сливочное),408000.0,,,244,243054201520805420100100120020000244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГ""",0512008651,051201001,2025-06-07 20:07:00,2025-12-25
3777,3054201520824000006,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР РАЗВИТИЯ РЕБЁНКА - ДЕТСКИЙ САД № 28 ""ДЕЛЬФИН""",0542015208,054201001,,,Средства бюджетных учреждений,Электронный аукцион,0803600031824000140,2024-12-16,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 16.12.2024 00:00:00",2024-12-27,0803600031824000140,Поставка продуктов питания (Молоко питьевое пастеризованное),190206.0,,,244,243054201520805420100100120030000244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГ""",0512008651,051201001,2025-06-23 09:27:00,2025-12-25
3778,3054201530324000004,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД №20 ""АЛЕНУШКА"" ГОРОДСКОГО ОКРУГА ""ГОРОД ДЕРБЕНТ""",0542015303,054201001,,,Средства бюджетных учреждений,Электронный аукцион,0803600031824000123,2024-12-16,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 16.12.2024 00:00:00",2024-12-27,0803600031824000123,Поставка продуктов питания (мясо кур),315845.8,,,244,243054201530305420100100070021012244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГ""",0512008651,051201001,2025-07-23 18:06:00,2025-12-31
3779,3054201530324000005,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД №20 ""АЛЕНУШКА"" ГОРОДСКОГО ОКРУГА ""ГОРОД ДЕРБЕНТ""",0542015303,054201001,,,Средства бюджетных учреждений,Электронный аукцион,0803600031824000124,2024-12-16,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 16.12.2024 00:00:00",2024-12-27,0803600031824000124,Поставка продуктов питания (мясо),274455.82,,,244,243054201530305420100100080020000244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГ""",0512008651,051201001,2025-08-10 16:16:00,2025-12-31
3780,3054201534224000004,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ""ГОРОД ДЕРБЕНТ"" ""ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД №30 ""УЛЫБКА""""",0542015342,054201001,,,Средства бюджетных учреждений,Электронный аукцион,0803600031824000141,2024-12-16,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 16.12.2024 00:00:00",2024-12-27,0803600031824000141,Поставка продуктов питания (Масло сливочное),438600.0,,,244,243054201534205420100100020020000244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГ""",0512008651,051201001,2025-06-02 18:55:00,2025-12-25
3781,3054201534224000005,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ""ГОРОД ДЕРБЕНТ"" ""ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД №30 ""УЛЫБКА""""",0542015342,054201001,,,Средства бюджетных учреждений,Электронный аукцион,0803600031824000142,2024-12-16,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 16.12.2024 00:00:00",2024-12-27,0803600031824000142,поставка продуктов питания (молоко),190206.0,,,244,243054201534205420100100020030000244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГ""",0512008651,051201001,2025-05-19 00:51:00,2025-12-25
3782,3054201534224000007,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ""ГОРОД ДЕРБЕНТ"" ""ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД №30 ""УЛЫБКА""""",0542015342,054201001,,,Средства бюджетных учреждений,Электронный аукцион,0803600031824000146,2024-12-16,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 16.12.2024 00:00:00",2024-12-27,0803600031824000146,"Говядина парная, остывшая или охлажденная",230322.06,,,244,243054201534205420100100070011011244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""М-ПРОДУКТ""",0506009745,057101001,2025-11-12 21:07:00,2025-12-31
3783,3054201538124000004,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №16 ""ЧЕБУРАШКА""""",0542015381,054201001,,,Средства бюджетных учреждений,Электронный аукцион,0803600031824000121,2024-12-16,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 16.12.2024 00:00:00",2024-12-27,0803600031824000121,"Мясо кур, в том числе цыплят (включая цыплят-бройлеров) замороженное",326953.84,,,244,243054201538105420100100070031012244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГ""",0512008651,051201001,2025-07-09 02:24:00,2025-12-31
3784,3054201538124000005,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №16 ""ЧЕБУРАШКА""""",0542015381,054201001,,,Средства бюджетных учреждений,Электронный аукцион,0803600031824000122,2024-12-16,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 16.12.2024 00:00:00",2024-12-27,0803600031824000122,"Говядина парная, остывшая или охлажденная",275835.0,,,244,243054201538105420100100080021011244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГ""",0512008651,051201001,2025-11-17 18:03:00,2025-12-31
3785,3054202955324000007,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД №14 ""ЛАСТОЧКА""",0542029553,054201001,,,Средства бюджетных учреждений,Электронный аукцион,0803600031824000131,2024-12-16,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 16.12.2024 00:00:00",2024-12-27,0803600031824000131,Масло сливочное; Молоко питьевое пастеризованное прочее,438600.0,,,244,243054202955305420100100090020000244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГ""",0512008651,051201001,2025-06-23 09:31:00,2025-12-25
3786,3054202955324000008,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД №14 ""ЛАСТОЧКА""",0542029553,054201001,,,Средства бюджетных учреждений,Электронный аукцион,0803600031824000132,2024-12-16,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 16.12.2024 00:00:00",2024-12-27,0803600031824000132,поставка продуктов питания (молоко),158505.0,,,244,243054202955305420100100090030000244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГ""",0512008651,051201001,2025-05-19 03:28:00,2025-12-25
3787,3054300072624000018,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА ГОРОДА БУЙНАКСКА""",0543000726,054301001,Местный бюджет,"Бюджет Муниципального Образования городского округа ""город Буйнакск"" Республики Дагестан",,Электронный аукцион,0303300006524000011,2024-12-16,"Протокол подведения итогов определения поставщика (подрядчика, исполнителя) № ИЭА1 от 16.12.2024 00:00:00",2024-12-27,0303300006524000011,Текущий ремонт наружного водопровода по ул. Энергетиков в г. Буйнакск,882573.17,133-0502-9993510500-244,,244,243054300072605430100100230014322244,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОГРЕСС""",0507016840,050701001,2025-04-02 12:15:00,2025-12-31
3788,3054400144025000001,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №5""АЛЕНУШКА""",0544001440,054401001,Местный бюджет,"Бюджет Муниципального Образования городской округ ""город Хасавюрт"" Республики Дагестан",,"Закупка у единственного поставщика (подрядчика, исполнителя)",,,,2024-12-27,0501272000254,поставка электроэнергии,259596.0,076-0701-9900070100-247,,247,243054400144005440100100040013513247,"ФИЛИАЛ ПАО ""РОССЕТИ СЕВЕРНЫЙ КАВКАЗ"" - ""ДАГЭНЕРГО""",2632082033,057243001,2025-10-02 18:03:00,2025-12-31
